,State,District,Season,Crop,Year,Area,Rainfall,Production,Humidity,Min Temperature,Max Temperature,Temperature
301,tamil nadu,dharmapuri,whole year,black pepper,1998,17.0,365.65781039999996,3.0,71,19,44,29
302,tamil nadu,dharmapuri,whole year,black pepper,2011,5.0,335.3710898,1.0,74,17,41,28
303,tamil nadu,dindigul,whole year,black pepper,1997,636.0,355.5570908,230.0,69,19,43,28
304,tamil nadu,dindigul,whole year,black pepper,1998,106.0,233.2128272,38.0,71,19,44,29
305,tamil nadu,dindigul,whole year,black pepper,1999,92.0,33.7085,33.0,72,18,39,28
306,tamil nadu,dindigul,whole year,black pepper,2000,790.0,195.5947925,286.0,71,19,42,28
307,tamil nadu,dindigul,whole year,black pepper,2003,791.0,179.00623269999997,286.0,69,20,45,28
308,tamil nadu,dindigul,whole year,black pepper,2005,755.0,190.7072694,273.0,70,19,40,28
309,tamil nadu,dindigul,whole year,black pepper,2006,753.0,219.08627239999998,273.0,70,18,42,28
310,tamil nadu,dindigul,whole year,black pepper,2007,684.0,199.5467727,248.0,72,18,41,28
311,tamil nadu,dindigul,whole year,black pepper,2008,659.0,194.2170644,239.0,70,18,42,28
312,tamil nadu,dindigul,whole year,black pepper,2009,716.0,346.3336958,259.0,69,19,42,29
313,tamil nadu,dindigul,whole year,black pepper,2011,949.0,47.91525,344.0,74,17,41,28
314,tamil nadu,dindigul,whole year,black pepper,2013,782.0,297.4931454,283.0,71,19,41,28
315,tamil nadu,erode,whole year,black pepper,1998,35.0,241.4075121,8.0,71,19,44,29
316,tamil nadu,erode,whole year,black pepper,2005,3.0,285.2346953,1.0,70,19,40,28
317,tamil nadu,erode,whole year,black pepper,2006,3.0,293.79664130000003,1.0,70,18,42,28
318,tamil nadu,erode,whole year,black pepper,2008,6.0,156.4326001,1.0,70,18,42,28
319,tamil nadu,erode,whole year,black pepper,2011,7.0,237.87421459999996,2.0,74,17,41,28
320,tamil nadu,erode,whole year,black pepper,2013,3.0,223.3639346,1.0,71,19,41,28
321,tamil nadu,namakkal,whole year,black pepper,1997,137.0,177.5259112,20.0,69,19,43,28
322,tamil nadu,namakkal,whole year,black pepper,1998,17.0,197.5553259,3.0,71,19,44,29
323,tamil nadu,namakkal,whole year,black pepper,1999,208.0,238.18486049999998,38.0,72,18,39,28
324,tamil nadu,namakkal,whole year,black pepper,2000,169.0,278.32207539999996,31.0,71,19,42,28
325,tamil nadu,namakkal,whole year,black pepper,2003,581.0,213.0060075,107.0,69,20,45,28
326,tamil nadu,namakkal,whole year,black pepper,2005,79.0,67.30652951,15.0,70,19,40,28
327,tamil nadu,namakkal,whole year,black pepper,2006,33.0,78.26537746,6.0,70,18,42,28
328,tamil nadu,namakkal,whole year,black pepper,2007,144.0,56.05597203,26.0,72,18,41,28
329,tamil nadu,namakkal,whole year,black pepper,2008,193.0,92.44120119,36.0,70,18,42,28
330,tamil nadu,namakkal,whole year,black pepper,2009,292.0,99.42970973,54.0,69,19,42,29
331,tamil nadu,namakkal,whole year,black pepper,2011,621.0,134.912375,114.0,74,17,41,28
332,tamil nadu,namakkal,whole year,black pepper,2013,635.0,132.1243646,117.0,71,19,41,28
333,tamil nadu,salem,whole year,black pepper,1997,436.0,150.8494129,80.0,69,19,43,28
334,tamil nadu,salem,whole year,black pepper,1998,147.0,109.44236770000002,27.0,71,19,44,29
335,tamil nadu,salem,whole year,black pepper,1999,64.0,122.07878059999999,12.0,72,18,39,28
336,tamil nadu,salem,whole year,black pepper,2000,12.0,156.0423151,2.0,71,19,42,28
337,tamil nadu,salem,whole year,black pepper,2003,19.0,169.43187719999997,3.0,69,20,45,28
338,tamil nadu,salem,whole year,black pepper,2005,25.0,146.92737409999998,5.0,70,19,40,28
339,tamil nadu,salem,whole year,black pepper,2006,20.0,97.35760069,4.0,70,18,42,28
340,tamil nadu,salem,whole year,black pepper,2007,44.0,112.42367079999998,8.0,72,18,41,28
341,tamil nadu,salem,whole year,black pepper,2008,53.0,98.86130768,10.0,70,18,42,28
342,tamil nadu,salem,whole year,black pepper,2009,71.0,127.42664099999999,13.0,69,19,42,29
343,tamil nadu,salem,whole year,black pepper,2011,816.0,132.1746368,150.0,74,17,41,28
344,tamil nadu,salem,whole year,black pepper,2013,813.0,93.3671364,150.0,71,19,41,28
345,tamil nadu,thanjavur,whole year,black pepper,2005,6.0,139.20844540000002,1.0,70,19,40,28
346,tamil nadu,thanjavur,whole year,black pepper,2006,11.0,165.8685864,2.0,70,18,42,28
347,tamil nadu,thanjavur,whole year,black pepper,2007,8.0,130.48278190000002,2.0,72,18,41,28
348,tamil nadu,thanjavur,whole year,black pepper,2008,8.0,80.18413194,2.0,70,18,42,28
349,tamil nadu,thanjavur,whole year,black pepper,2009,8.0,79.68609433,2.0,69,19,42,29
350,tamil nadu,thanjavur,whole year,black pepper,2011,11.0,84.90142453,2.0,74,17,41,28
351,tamil nadu,thanjavur,whole year,black pepper,2013,8.0,79.25553538,1.0,71,19,41,28
352,tamil nadu,the nilgiris,whole year,black pepper,1997,2033.0,71.89692103,390.0,69,19,43,28
353,tamil nadu,the nilgiris,whole year,black pepper,1998,2100.0,78.36074251,403.0,71,19,44,29
354,tamil nadu,the nilgiris,whole year,black pepper,1999,185.0,88.23481188,36.0,72,18,39,28
355,tamil nadu,the nilgiris,whole year,black pepper,2000,637.0,57.24098432,123.0,71,19,42,28
356,tamil nadu,the nilgiris,whole year,black pepper,2003,2434.0,74.05908203,470.0,69,20,45,28
357,tamil nadu,the nilgiris,whole year,black pepper,2005,2543.0,92.79825684,491.0,70,19,40,28
358,tamil nadu,the nilgiris,whole year,black pepper,2006,2526.0,104.162856,488.0,70,18,42,28
359,tamil nadu,the nilgiris,whole year,black pepper,2007,1908.0,95.87045039,368.0,72,18,41,28
360,tamil nadu,the nilgiris,whole year,black pepper,2008,1919.0,76.53095156,370.0,70,18,42,28
361,tamil nadu,the nilgiris,whole year,black pepper,2009,1358.0,72.11386772,244.0,69,19,42,29
362,tamil nadu,the nilgiris,whole year,black pepper,2011,960.0,87.35823898,162.0,74,17,41,28
363,tamil nadu,the nilgiris,whole year,black pepper,2013,1069.0,60.08518658,190.0,71,19,41,28
364,tamil nadu,theni,whole year,black pepper,1999,12.0,73.07125694,3.0,72,18,39,28
365,tamil nadu,theni,whole year,black pepper,2000,24.0,77.73552141,6.0,71,19,42,28
366,tamil nadu,theni,whole year,black pepper,2003,63.0,79.76546012,16.0,69,20,45,28
367,tamil nadu,theni,whole year,black pepper,2005,67.0,73.47870501,17.0,70,19,40,28
368,tamil nadu,theni,whole year,black pepper,2006,64.0,69.01780018,17.0,70,18,42,28
369,tamil nadu,theni,whole year,black pepper,2007,71.0,71.423075,19.0,72,18,41,28
370,tamil nadu,theni,whole year,black pepper,2008,73.0,83.35550625,19.0,70,18,42,28
371,tamil nadu,theni,whole year,black pepper,2009,72.0,54.14354219,21.0,69,19,42,29
372,tamil nadu,theni,whole year,black pepper,2011,72.0,72.83587852,23.0,74,17,41,28
373,tamil nadu,theni,whole year,black pepper,2013,64.0,88.98748988,19.0,71,19,41,28
374,tamil nadu,tirunelveli,whole year,black pepper,2000,7.0,96.16497562,1.0,71,19,42,28
375,tamil nadu,tirunelveli,whole year,black pepper,2003,43.0,92.14420816,9.0,69,20,45,28
376,tamil nadu,tirunelveli,whole year,black pepper,2005,51.0,81.31616019,10.0,70,19,40,28
377,tamil nadu,tirunelveli,whole year,black pepper,2006,42.0,76.56273722,9.0,70,18,42,28
378,tamil nadu,tirunelveli,whole year,black pepper,2007,41.0,95.27947809999999,8.0,72,18,41,28
379,tamil nadu,tirunelveli,whole year,black pepper,2008,39.0,62.69203984,8.0,70,18,42,28
380,tamil nadu,tirunelveli,whole year,black pepper,2009,40.0,64.35616999,8.0,69,19,42,29
381,tamil nadu,tirunelveli,whole year,black pepper,2011,40.0,92.8933475,8.0,74,17,41,28
382,tamil nadu,tirunelveli,whole year,black pepper,2013,188.0,86.33214825,38.0,71,19,41,28
383,karnataka,chamarajanagar,whole year,cardamom,1998,16.0,238.21977579999998,1.0,71,15,37,24
384,karnataka,chamarajanagar,whole year,cardamom,1999,16.0,216.9377313,1.0,72,12,36,23
385,karnataka,chamarajanagar,whole year,cardamom,2000,14.0,224.9938943,1.0,71,12,36,23
386,karnataka,chamarajanagar,whole year,cardamom,2002,13.0,268.1879912,1.0,67,12,35,24
387,karnataka,chamarajanagar,whole year,cardamom,2003,14.0,314.9260555,1.0,68,13,37,24
388,karnataka,chamarajanagar,whole year,cardamom,2004,10.0,233.34045869999997,1.0,69,14,36,23
389,karnataka,chamarajanagar,whole year,cardamom,2005,9.0,192.31659069999998,1.0,72,13,36,23
390,karnataka,chamarajanagar,whole year,cardamom,2006,9.0,204.37004919999998,1.0,66,11,36,24
391,karnataka,chamarajanagar,whole year,cardamom,2013,15.0,184.53446090000003,1.0,67,9,36,24
392,karnataka,hassan,whole year,cardamom,1997,7097.0,190.4887884,344.0,71,14,35,23
393,karnataka,hassan,whole year,cardamom,1998,7105.0,241.74781569999996,345.0,71,15,37,24
394,karnataka,hassan,whole year,cardamom,1999,7345.0,260.1693737,356.0,72,12,36,23
395,karnataka,hassan,whole year,cardamom,2000,7403.0,217.282079,359.0,71,12,36,23
396,karnataka,hassan,whole year,cardamom,2002,7443.0,127.72019569999999,361.0,67,12,35,24
397,karnataka,hassan,whole year,cardamom,2003,7489.0,115.1235314,363.0,68,13,37,24
398,karnataka,hassan,whole year,cardamom,2004,7555.0,123.4617815,366.0,69,14,36,23
399,karnataka,hassan,whole year,cardamom,2005,7555.0,133.0583985,366.0,72,13,36,23
400,karnataka,hassan,whole year,cardamom,2006,7560.0,112.1849499,367.0,66,11,36,24
401,karnataka,hassan,whole year,cardamom,2007,7554.0,101.46557920000001,411.0,66,12,38,24
402,karnataka,hassan,whole year,cardamom,2008,7554.0,126.0722983,561.0,69,7,36,23
403,karnataka,hassan,whole year,cardamom,2009,7670.0,135.3484118,547.0,68,9,36,23
404,karnataka,hassan,whole year,cardamom,2010,7687.0,112.64481540000001,594.0,73,10,36,23
405,karnataka,hassan,whole year,cardamom,2011,7707.0,71.59474749,679.0,69,8,37,23
406,karnataka,hassan,whole year,cardamom,2012,7608.0,101.987229,670.0,65,8,36,23
407,karnataka,hassan,whole year,cardamom,2013,7463.0,74.39110241,621.0,67,9,36,24
408,karnataka,kodagu,whole year,cardamom,1997,9800.0,93.23959187,611.0,71,14,35,23
409,karnataka,kodagu,whole year,cardamom,1998,9325.0,76.81102637,582.0,71,15,37,24
410,karnataka,kodagu,whole year,cardamom,1999,8950.0,84.27704458,558.0,72,12,36,23
411,karnataka,kodagu,whole year,cardamom,2000,8943.0,96.25103503,558.0,71,12,36,23
412,karnataka,kodagu,whole year,cardamom,2002,8170.0,105.2534601,510.0,67,12,35,24
413,karnataka,kodagu,whole year,cardamom,2003,8165.0,137.340455,509.0,68,13,37,24
414,karnataka,kodagu,whole year,cardamom,2004,8267.0,120.67795459999999,516.0,69,14,36,23
415,karnataka,kodagu,whole year,cardamom,2005,8811.0,142.866458,550.0,72,13,36,23
416,karnataka,kodagu,whole year,cardamom,2006,12682.0,110.63120479999999,791.0,66,11,36,24
417,karnataka,kodagu,whole year,cardamom,2007,10411.0,152.9901004,1340.0,66,12,38,24
418,karnataka,kodagu,whole year,cardamom,2008,9043.0,157.050425,1164.0,69,7,36,23
419,karnataka,kodagu,whole year,cardamom,2009,8289.0,146.36603540000002,443.0,68,9,36,23
420,karnataka,kodagu,whole year,cardamom,2010,8073.0,116.45208629999999,615.0,73,10,36,23
421,karnataka,kodagu,whole year,cardamom,2011,8376.0,139.1921739,481.0,69,8,37,23
422,karnataka,kodagu,whole year,cardamom,2012,8326.0,161.4442165,478.0,65,8,36,23
423,karnataka,kodagu,whole year,cardamom,2013,8330.0,149.08776630000003,635.0,67,9,36,24
424,karnataka,mysore,whole year,cardamom,1997,16.0,123.24564720000001,1.0,71,14,35,23
425,karnataka,shimoga,whole year,cardamom,1997,267.0,200.038625,20.0,71,14,35,23
426,karnataka,shimoga,whole year,cardamom,1998,237.0,197.0748021,18.0,71,15,37,24
427,karnataka,shimoga,whole year,cardamom,1999,270.0,218.30756680000002,21.0,72,12,36,23
428,karnataka,shimoga,whole year,cardamom,2000,274.0,189.2369639,21.0,71,12,36,23
429,karnataka,shimoga,whole year,cardamom,2002,284.0,236.5851664,22.0,67,12,35,24
430,karnataka,shimoga,whole year,cardamom,2003,272.0,180.14018049999999,21.0,68,13,37,24
431,karnataka,shimoga,whole year,cardamom,2004,289.0,255.1391817,22.0,69,14,36,23
432,karnataka,shimoga,whole year,cardamom,2005,279.0,294.5814318,21.0,72,13,36,23
433,karnataka,shimoga,whole year,cardamom,2006,280.0,243.977286,21.0,66,11,36,24
434,karnataka,shimoga,whole year,cardamom,2007,284.0,249.92219049999997,24.0,66,12,38,24
435,karnataka,shimoga,whole year,cardamom,2008,278.0,234.4298492,40.0,69,7,36,23
436,karnataka,shimoga,whole year,cardamom,2009,292.0,279.5833208,40.0,68,9,36,23
437,karnataka,shimoga,whole year,cardamom,2010,412.0,271.3759434,69.0,73,10,36,23
438,karnataka,shimoga,whole year,cardamom,2011,327.0,327.93174530000005,22.0,69,8,37,23
439,karnataka,shimoga,whole year,cardamom,2012,314.0,231.2762288,21.0,65,8,36,23
440,karnataka,shimoga,whole year,cardamom,2013,258.0,243.68326910000002,42.0,67,9,36,24
441,kerala,idukki,whole year,cardamom,1998,32686.0,177.6122639,4556.0,77,20,35,28
442,kerala,idukki,whole year,cardamom,1999,32667.0,148.65593869999998,6077.0,79,10,36,27
443,kerala,idukki,whole year,cardamom,2000,32671.0,165.9259949,7072.0,77,15,38,27
444,kerala,idukki,whole year,cardamom,2001,32668.0,140.3592496,7788.0,79,20,36,27
445,kerala,idukki,whole year,cardamom,2002,32743.0,161.8589392,8057.0,77,16,39,27
446,kerala,idukki,whole year,cardamom,2003,32815.0,142.8277449,8224.0,76,20,35,28
447,kerala,idukki,whole year,cardamom,2004,32856.0,175.99897869999998,7931.0,76,21,34,27
448,kerala,idukki,whole year,cardamom,2005,32846.0,212.2009982,9076.0,76,21,38,28
449,kerala,idukki,whole year,cardamom,2006,32840.0,169.4474999,7894.0,76,18,34,28
450,kerala,idukki,whole year,cardamom,2007,31241.0,194.4210417,6404.0,76,14,37,27
451,kerala,idukki,whole year,cardamom,2008,33078.0,164.45842009999998,7827.0,75,20,33,27
452,kerala,idukki,whole year,cardamom,2009,33083.0,188.368785,7077.0,76,20,35,28
453,kerala,idukki,whole year,cardamom,2012,33076.0,207.7573154,9286.0,75,19,34,28
454,kerala,idukki,whole year,cardamom,2013,31810.0,222.79435959999998,13040.0,79,20,34,27
455,nagaland,kohima,kharif,cardamom,2006,140.0,163.13428000000002,220.0,0,0,0,0
456,nagaland,kohima,kharif,cardamom,2007,50.0,161.41969,30.0,0,0,0,0
457,nagaland,kohima,kharif,cardamom,2008,150.0,153.9581408,20.0,0,0,0,0
458,nagaland,mokokchung,kharif,cardamom,2006,170.0,200.4850069,280.0,0,0,0,0
459,nagaland,mokokchung,kharif,cardamom,2007,30.0,201.53883530000002,10.0,0,0,0,0
460,nagaland,mokokchung,kharif,cardamom,2008,10.0,188.3501875,10.0,0,0,0,0
461,nagaland,mon,kharif,cardamom,2008,80.0,176.9809323,20.0,0,0,0,0
462,nagaland,phek,kharif,cardamom,2006,160.0,169.76432769999997,260.0,0,0,0,0
463,nagaland,phek,kharif,cardamom,2007,100.0,148.09686059999999,50.0,0,0,0,0
464,nagaland,phek,kharif,cardamom,2008,400.0,177.890374,60.0,0,0,0,0
465,nagaland,tuensang,kharif,cardamom,2008,60.0,143.9733645,10.0,0,0,0,0
466,nagaland,wokha,kharif,cardamom,2006,150.0,207.85844699999998,250.0,0,0,0,0
467,nagaland,wokha,kharif,cardamom,2007,20.0,244.33412059999998,10.0,0,0,0,0
468,nagaland,wokha,kharif,cardamom,2008,20.0,202.5765934,10.0,0,0,0,0
469,nagaland,zunheboto,kharif,cardamom,2008,60.0,234.8561328,10.0,0,0,0,0
470,tamil nadu,coimbatore,whole year,cardamom,1997,834.0,170.6075944,70.0,69,19,43,28
471,tamil nadu,coimbatore,whole year,cardamom,1998,833.0,214.2627162,68.0,71,19,44,29
472,tamil nadu,coimbatore,whole year,cardamom,2003,813.0,235.8598591,63.0,69,20,45,28
473,tamil nadu,coimbatore,whole year,cardamom,2004,813.0,187.5629049,63.0,69,18,39,28
474,tamil nadu,coimbatore,whole year,cardamom,2005,869.0,187.40424209999998,68.0,70,19,40,28
475,tamil nadu,coimbatore,whole year,cardamom,2006,869.0,160.4435202,68.0,70,18,42,28
476,tamil nadu,coimbatore,whole year,cardamom,2007,808.0,105.8036024,63.0,72,18,41,28
477,tamil nadu,coimbatore,whole year,cardamom,2008,808.0,153.9043258,63.0,70,18,42,28
478,tamil nadu,coimbatore,whole year,cardamom,2009,808.0,167.8321938,63.0,69,19,42,29
479,tamil nadu,coimbatore,whole year,cardamom,2011,808.0,187.25826619999998,63.0,74,17,41,28
480,tamil nadu,coimbatore,whole year,cardamom,2013,808.0,233.51802220000002,63.0,71,19,41,28
481,tamil nadu,dharmapuri,whole year,cardamom,1998,324.0,184.59650180000003,24.0,71,19,44,29
482,tamil nadu,dindigul,whole year,cardamom,1997,362.0,207.87292019999998,40.0,69,19,43,28
483,tamil nadu,dindigul,whole year,cardamom,2000,9.0,206.53591,1.0,71,19,42,28
484,tamil nadu,dindigul,whole year,cardamom,2003,260.0,209.06257580000002,26.0,69,20,45,28
485,tamil nadu,dindigul,whole year,cardamom,2004,282.0,170.324798,28.0,69,18,39,28
486,tamil nadu,dindigul,whole year,cardamom,2005,289.0,172.8543165,29.0,70,19,40,28
487,tamil nadu,dindigul,whole year,cardamom,2006,286.0,209.25210969999998,28.0,70,18,42,28
488,tamil nadu,dindigul,whole year,cardamom,2007,284.0,186.3784555,28.0,72,18,41,28
489,tamil nadu,dindigul,whole year,cardamom,2008,268.0,189.284538,27.0,70,18,42,28
490,tamil nadu,dindigul,whole year,cardamom,2009,285.0,225.03512819999997,28.0,69,19,42,29
491,tamil nadu,dindigul,whole year,cardamom,2011,320.0,271.6816667,32.0,74,17,41,28
492,tamil nadu,dindigul,whole year,cardamom,2013,274.0,207.662,27.0,71,19,41,28
493,tamil nadu,erode,whole year,cardamom,1998,25.0,183.0603333,2.0,71,19,44,29
494,tamil nadu,erode,whole year,cardamom,1999,20.0,284.3596667,2.0,72,18,39,28
495,tamil nadu,erode,whole year,cardamom,2008,8.0,205.1463333,1.0,70,18,42,28
496,tamil nadu,namakkal,whole year,cardamom,2003,28.0,228.5503333,2.0,69,20,45,28
497,tamil nadu,namakkal,whole year,cardamom,2004,30.0,186.77433330000002,2.0,69,18,39,28
498,tamil nadu,namakkal,whole year,cardamom,2005,15.0,196.933,1.0,70,19,40,28
499,tamil nadu,namakkal,whole year,cardamom,2006,30.0,192.0942014,2.0,70,18,42,28
500,tamil nadu,namakkal,whole year,cardamom,2007,21.0,156.4326001,1.0,72,18,41,28
501,tamil nadu,namakkal,whole year,cardamom,2008,23.0,185.3900875,2.0,70,18,42,28
502,tamil nadu,namakkal,whole year,cardamom,2009,15.0,168.55290280000003,1.0,69,19,42,29
503,tamil nadu,namakkal,whole year,cardamom,2011,22.0,237.55957519999998,2.0,74,17,41,28
504,tamil nadu,namakkal,whole year,cardamom,2013,15.0,237.87421459999996,1.0,71,19,41,28
505,tamil nadu,salem,whole year,cardamom,1997,145.0,223.3639346,10.0,69,19,43,28
506,tamil nadu,salem,whole year,cardamom,2003,42.0,177.5259112,3.0,69,20,45,28
507,tamil nadu,salem,whole year,cardamom,2004,42.0,197.5553259,3.0,69,18,39,28
508,tamil nadu,salem,whole year,cardamom,2005,42.0,238.18486049999998,3.0,70,19,40,28
509,tamil nadu,salem,whole year,cardamom,2006,39.0,278.32207539999996,3.0,70,18,42,28
510,tamil nadu,salem,whole year,cardamom,2007,42.0,213.0060075,3.0,72,18,41,28
511,tamil nadu,salem,whole year,cardamom,2008,27.0,67.30652951,2.0,70,18,42,28
512,tamil nadu,salem,whole year,cardamom,2009,21.0,89.05270632,1.0,69,19,42,29
513,tamil nadu,salem,whole year,cardamom,2011,39.0,134.912375,3.0,74,17,41,28
514,tamil nadu,salem,whole year,cardamom,2013,35.0,134.8285859,2.0,71,19,41,28
515,tamil nadu,the nilgiris,whole year,cardamom,1997,1245.0,124.4344402,110.0,69,19,43,28
516,tamil nadu,the nilgiris,whole year,cardamom,1998,1200.0,136.1544533,110.0,71,19,44,29
517,tamil nadu,the nilgiris,whole year,cardamom,1999,77.0,140.8889544,7.0,72,18,39,28
518,tamil nadu,the nilgiris,whole year,cardamom,2000,65.0,150.8494129,6.0,71,19,42,28
519,tamil nadu,the nilgiris,whole year,cardamom,2003,1014.0,109.44236770000002,94.0,69,20,45,28
520,tamil nadu,the nilgiris,whole year,cardamom,2004,1034.0,122.07878059999999,96.0,69,18,39,28
521,tamil nadu,the nilgiris,whole year,cardamom,2005,1054.0,156.0423151,98.0,70,19,40,28
522,tamil nadu,the nilgiris,whole year,cardamom,2006,616.0,169.43187719999997,57.0,70,18,42,28
523,tamil nadu,the nilgiris,whole year,cardamom,2007,673.0,146.92737409999998,63.0,72,18,41,28
524,tamil nadu,the nilgiris,whole year,cardamom,2008,717.0,97.35760069,67.0,70,18,42,28
525,tamil nadu,the nilgiris,whole year,cardamom,2009,251.0,115.6840501,23.0,69,19,42,29
526,tamil nadu,the nilgiris,whole year,cardamom,2011,1036.0,129.2146923,96.0,74,17,41,28
527,tamil nadu,the nilgiris,whole year,cardamom,2013,979.0,127.42664099999999,91.0,71,19,41,28
