State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,humidity,soil moisture
andhra pradesh,krishna,2012,rabi       ,dry chillies,1188,4740,36,40,54
andhra pradesh,krishna,2013,kharif     ,dry chillies,9752,48350,25,55,55
andhra pradesh,krishna,2013,rabi       ,dry chillies,1001,4690,37,40,46
andhra pradesh,krishna,2014,kharif     ,dry chillies,8456,49485,37,40,46
andhra pradesh,krishna,2014,rabi       ,dry chillies,827,4179,37,42,55
andhra pradesh,kurnool,1997,kharif     ,dry chillies,8000,8500,34,55,62
andhra pradesh,kurnool,1997,rabi       ,dry chillies,300,300,37,40,46
andhra pradesh,kurnool,1998,kharif     ,dry chillies,10300,12000,35,50,59
andhra pradesh,kurnool,1998,rabi       ,dry chillies,500,600,36,41,50
andhra pradesh,kurnool,1999,whole year ,dry chillies,13207,18601,36,35,45
andhra pradesh,kurnool,2000,kharif     ,dry chillies,13092,14715,25,55,55
andhra pradesh,kurnool,2000,rabi       ,dry chillies,249,284,37,40,46
andhra pradesh,kurnool,2001,kharif     ,dry chillies,14427,19202,36,40,54
andhra pradesh,kurnool,2001,rabi       ,dry chillies,557,868,34,55,62
andhra pradesh,kurnool,2002,kharif     ,dry chillies,10201,13598,35,50,59
andhra pradesh,kurnool,2002,rabi       ,dry chillies,792,1532,34,55,62
andhra pradesh,kurnool,2003,kharif     ,dry chillies,11597,25026,37,42,55
andhra pradesh,kurnool,2003,rabi       ,dry chillies,932,1947,36,41,50
andhra pradesh,kurnool,2004,kharif     ,dry chillies,16951,33088,37,40,46
andhra pradesh,kurnool,2004,rabi       ,dry chillies,468,2275,35,50,59
andhra pradesh,kurnool,2005,kharif     ,dry chillies,8426,13659,37,40,46
andhra pradesh,kurnool,2005,rabi       ,dry chillies,414,1528,35,50,59
andhra pradesh,kurnool,2006,kharif     ,dry chillies,11290,29196,37,40,46
andhra pradesh,kurnool,2006,rabi       ,dry chillies,461,1720,25,55,55
andhra pradesh,kurnool,2007,kharif     ,dry chillies,13000,42000,37,40,46
andhra pradesh,kurnool,2007,rabi       ,dry chillies,1000,2000,36,41,50
andhra pradesh,kurnool,2008,kharif     ,dry chillies,13742,33407,36,35,45
andhra pradesh,kurnool,2008,rabi       ,dry chillies,343,707,34,45,52
andhra pradesh,kurnool,2009,kharif     ,dry chillies,11187,26099,34,55,62
andhra pradesh,kurnool,2009,rabi       ,dry chillies,889,2978,37,40,46
andhra pradesh,kurnool,2010,kharif     ,dry chillies,10908,31546,36,41,50
andhra pradesh,kurnool,2010,rabi       ,dry chillies,636,1299,35,50,59
andhra pradesh,kurnool,2011,kharif     ,dry chillies,19629,41535,36,35,45
andhra pradesh,kurnool,2011,rabi       ,dry chillies,911,1188,35,50,59
andhra pradesh,kurnool,2012,kharif     ,dry chillies,12504,23945,36,41,50
andhra pradesh,kurnool,2012,rabi       ,dry chillies,638,1453,35,50,59
andhra pradesh,kurnool,2013,kharif     ,dry chillies,15252,57775,35,50,59
andhra pradesh,kurnool,2013,rabi       ,dry chillies,285,568,36,40,54
andhra pradesh,kurnool,2014,kharif     ,dry chillies,13822,70022,36,41,50
andhra pradesh,kurnool,2014,rabi       ,dry chillies,496,1549,34,55,62
andhra pradesh,prakasam,1997,kharif     ,dry chillies,7100,7100,35,50,59
andhra pradesh,prakasam,1997,rabi       ,dry chillies,4500,6900,37,40,46
andhra pradesh,prakasam,1998,kharif     ,dry chillies,14400,24900,36,35,45
andhra pradesh,prakasam,1998,rabi       ,dry chillies,4500,10700,36,40,54
andhra pradesh,prakasam,1999,whole year ,dry chillies,25519,38806,37,40,46
andhra pradesh,prakasam,2000,kharif     ,dry chillies,16383,30751,36,35,45
andhra pradesh,prakasam,2000,rabi       ,dry chillies,4607,9417,37,42,55
andhra pradesh,prakasam,2001,kharif     ,dry chillies,14347,33400,34,55,62
andhra pradesh,prakasam,2001,rabi       ,dry chillies,3920,9776,34,45,52
andhra pradesh,prakasam,2002,kharif     ,dry chillies,11789,13805,25,55,55
andhra pradesh,prakasam,2002,rabi       ,dry chillies,4474,6899,35,50,59
andhra pradesh,prakasam,2003,kharif     ,dry chillies,14050,35027,36,40,54
andhra pradesh,prakasam,2003,rabi       ,dry chillies,4391,10574,36,40,54
andhra pradesh,prakasam,2004,kharif     ,dry chillies,16203,24742,36,41,50
andhra pradesh,prakasam,2004,rabi       ,dry chillies,3410,10339,25,55,55
andhra pradesh,prakasam,2005,kharif     ,dry chillies,8329,17349,36,35,45
andhra pradesh,prakasam,2005,rabi       ,dry chillies,1995,6843,36,40,54
andhra pradesh,prakasam,2006,kharif     ,dry chillies,13584,40643,34,45,52
andhra pradesh,prakasam,2006,rabi       ,dry chillies,5635,23177,36,41,50
andhra pradesh,prakasam,2007,kharif     ,dry chillies,16000,44000,36,40,54
andhra pradesh,prakasam,2007,rabi       ,dry chillies,5000,14000,34,45,52
andhra pradesh,prakasam,2008,kharif     ,dry chillies,13404,33577,37,42,55
andhra pradesh,prakasam,2008,rabi       ,dry chillies,4369,26581,25,55,55
andhra pradesh,prakasam,2009,kharif     ,dry chillies,12285,31830,35,50,59
andhra pradesh,prakasam,2009,rabi       ,dry chillies,5680,30564,36,41,50
andhra pradesh,prakasam,2010,kharif     ,dry chillies,12605,40210,36,41,50
andhra pradesh,prakasam,2010,rabi       ,dry chillies,4207,24194,34,45,52
andhra pradesh,prakasam,2011,kharif     ,dry chillies,21257,55056,34,45,52
andhra pradesh,prakasam,2011,rabi       ,dry chillies,10727,51533,37,40,46
andhra pradesh,prakasam,2012,kharif     ,dry chillies,17409,66119,34,45,52
andhra pradesh,prakasam,2012,rabi       ,dry chillies,4736,20692,25,55,55
andhra pradesh,prakasam,2013,kharif     ,dry chillies,20316,79090,36,35,45
andhra pradesh,prakasam,2013,rabi       ,dry chillies,7842,44731,36,40,54
andhra pradesh,prakasam,2014,kharif     ,dry chillies,21371,75824,36,41,50
andhra pradesh,prakasam,2014,rabi       ,dry chillies,10867,73244,34,45,52
andhra pradesh,spsr nellore,1997,kharif     ,dry chillies,100,400,36,40,54
andhra pradesh,spsr nellore,1997,rabi       ,dry chillies,3000,5500,34,55,62
andhra pradesh,spsr nellore,1998,kharif     ,dry chillies,200,800,36,41,50
andhra pradesh,spsr nellore,1998,rabi       ,dry chillies,3100,8500,37,42,55
andhra pradesh,spsr nellore,1999,whole year ,dry chillies,3652,7692,36,40,54
andhra pradesh,spsr nellore,2000,kharif     ,dry chillies,202,558,37,42,55
andhra pradesh,spsr nellore,2000,rabi       ,dry chillies,2318,7353,37,40,46
andhra pradesh,spsr nellore,2001,kharif     ,dry chillies,55,199,36,35,45
andhra pradesh,spsr nellore,2001,rabi       ,dry chillies,1941,5868,37,42,55
andhra pradesh,spsr nellore,2002,kharif     ,dry chillies,55,109,37,40,46
andhra pradesh,spsr nellore,2002,rabi       ,dry chillies,2779,7514,35,50,59
andhra pradesh,spsr nellore,2003,kharif     ,dry chillies,229,1009,36,41,50
andhra pradesh,spsr nellore,2003,rabi       ,dry chillies,3576,9537,34,55,62
andhra pradesh,spsr nellore,2004,kharif     ,dry chillies,82,339,36,35,45
andhra pradesh,spsr nellore,2004,rabi       ,dry chillies,2746,5184,37,42,55
andhra pradesh,spsr nellore,2005,kharif     ,dry chillies,282,1182,36,41,50
andhra pradesh,spsr nellore,2005,rabi       ,dry chillies,1775,4448,37,42,55
andhra pradesh,spsr nellore,2006,kharif     ,dry chillies,83,374,37,40,46
andhra pradesh,spsr nellore,2006,rabi       ,dry chillies,2742,8755,37,42,55
andhra pradesh,spsr nellore,2007,kharif     ,dry chillies,1000,2000,36,35,45
andhra pradesh,spsr nellore,2007,rabi       ,dry chillies,2000,3000,35,50,59
andhra pradesh,spsr nellore,2008,kharif     ,dry chillies,49,219,36,41,50
andhra pradesh,spsr nellore,2008,rabi       ,dry chillies,1511,2768,34,55,62
andhra pradesh,spsr nellore,2009,kharif     ,dry chillies,23,110,36,41,50
andhra pradesh,spsr nellore,2009,rabi       ,dry chillies,1286,7488,36,40,54
andhra pradesh,spsr nellore,2010,kharif     ,dry chillies,7,23,25,55,55
andhra pradesh,spsr nellore,2010,rabi       ,dry chillies,1037,3863,37,40,46
andhra pradesh,spsr nellore,2011,kharif     ,dry chillies,24,91,34,55,62
andhra pradesh,spsr nellore,2011,rabi       ,dry chillies,2097,9650,36,41,50
andhra pradesh,spsr nellore,2012,rabi       ,dry chillies,1407,8311,34,45,52
andhra pradesh,spsr nellore,2013,kharif     ,dry chillies,65,315,37,40,46
andhra pradesh,spsr nellore,2013,rabi       ,dry chillies,1153,4871,37,40,46
andhra pradesh,spsr nellore,2014,rabi       ,dry chillies,1423,9067,25,55,55
andhra pradesh,srikakulam,1997,rabi       ,dry chillies,3400,5700,34,45,52
andhra pradesh,srikakulam,1998,rabi       ,dry chillies,3500,7300,36,40,54
andhra pradesh,srikakulam,1999,whole year ,dry chillies,3249,5269,36,35,45
andhra pradesh,srikakulam,2000,kharif     ,dry chillies,17,47,34,55,62
andhra pradesh,srikakulam,2000,rabi       ,dry chillies,3044,6280,34,55,62
andhra pradesh,srikakulam,2001,kharif     ,dry chillies,12,43,36,40,54
andhra pradesh,srikakulam,2001,rabi       ,dry chillies,2840,7659,36,41,50
andhra pradesh,srikakulam,2002,kharif     ,dry chillies,15,30,25,55,55
andhra pradesh,srikakulam,2002,rabi       ,dry chillies,2152,4229,34,45,52
andhra pradesh,srikakulam,2003,kharif     ,dry chillies,45,198,37,42,55
andhra pradesh,srikakulam,2003,rabi       ,dry chillies,2615,9116,36,41,50
andhra pradesh,srikakulam,2004,kharif     ,dry chillies,71,294,36,35,45
andhra pradesh,srikakulam,2004,rabi       ,dry chillies,2790,11453,34,55,62
andhra pradesh,srikakulam,2005,kharif     ,dry chillies,75,314,37,42,55
andhra pradesh,srikakulam,2005,rabi       ,dry chillies,2867,8268,25,55,55
andhra pradesh,srikakulam,2006,kharif     ,dry chillies,64,288,34,55,62
andhra pradesh,srikakulam,2006,rabi       ,dry chillies,3274,11515,37,40,46
andhra pradesh,srikakulam,2007,rabi       ,dry chillies,4000,15000,35,50,59
andhra pradesh,srikakulam,2008,kharif     ,dry chillies,45,201,36,40,54
andhra pradesh,srikakulam,2008,rabi       ,dry chillies,2933,11016,35,50,59
andhra pradesh,srikakulam,2009,kharif     ,dry chillies,53,254,34,45,52
andhra pradesh,srikakulam,2009,rabi       ,dry chillies,2861,9584,25,55,55
andhra pradesh,srikakulam,2010,kharif     ,dry chillies,64,212,34,45,52
andhra pradesh,srikakulam,2010,rabi       ,dry chillies,2811,12545,25,55,55
andhra pradesh,srikakulam,2011,kharif     ,dry chillies,55,209,34,55,62
andhra pradesh,srikakulam,2011,rabi       ,dry chillies,2289,13471,36,41,50
andhra pradesh,srikakulam,2012,kharif     ,dry chillies,53,219,37,42,55
andhra pradesh,srikakulam,2012,rabi       ,dry chillies,2237,11174,36,41,50
andhra pradesh,srikakulam,2013,kharif     ,dry chillies,48,233,34,45,52
andhra pradesh,srikakulam,2013,rabi       ,dry chillies,1937,9832,36,40,54
andhra pradesh,srikakulam,2014,kharif     ,dry chillies,43,247,37,40,46
andhra pradesh,srikakulam,2014,rabi       ,dry chillies,1567,5458,35,50,59
andhra pradesh,visakhapatanam,1997,kharif     ,dry chillies,1200,3600,35,50,59
andhra pradesh,visakhapatanam,1997,rabi       ,dry chillies,3800,6100,34,55,62
andhra pradesh,visakhapatanam,1998,kharif     ,dry chillies,1300,4100,36,41,50
andhra pradesh,visakhapatanam,1998,rabi       ,dry chillies,4300,6600,35,50,59
andhra pradesh,visakhapatanam,1999,whole year ,dry chillies,4931,8121,36,35,45
andhra pradesh,visakhapatanam,2000,kharif     ,dry chillies,1186,3273,25,55,55
andhra pradesh,visakhapatanam,2000,rabi       ,dry chillies,3760,8280,36,35,45
andhra pradesh,visakhapatanam,2001,kharif     ,dry chillies,918,3324,36,41,50
andhra pradesh,visakhapatanam,2001,rabi       ,dry chillies,3754,5147,36,41,50
andhra pradesh,visakhapatanam,2002,kharif     ,dry chillies,908,1793,36,41,50
andhra pradesh,visakhapatanam,2002,rabi       ,dry chillies,2322,2903,36,35,45
andhra pradesh,visakhapatanam,2003,kharif     ,dry chillies,871,3838,34,45,52
andhra pradesh,visakhapatanam,2003,rabi       ,dry chillies,3047,4674,34,55,62
andhra pradesh,visakhapatanam,2004,kharif     ,dry chillies,1061,4391,37,42,55
andhra pradesh,visakhapatanam,2004,rabi       ,dry chillies,2329,6065,36,41,50
andhra pradesh,visakhapatanam,2005,kharif     ,dry chillies,778,3262,37,42,55
andhra pradesh,visakhapatanam,2005,rabi       ,dry chillies,2092,4161,36,35,45
andhra pradesh,visakhapatanam,2006,kharif     ,dry chillies,762,3429,37,40,46
andhra pradesh,visakhapatanam,2006,rabi       ,dry chillies,1929,5336,35,50,59
andhra pradesh,visakhapatanam,2007,kharif     ,dry chillies,1000,3000,34,55,62
andhra pradesh,visakhapatanam,2007,rabi       ,dry chillies,2000,1000,25,55,55
andhra pradesh,visakhapatanam,2008,kharif     ,dry chillies,474,2116,35,50,59
andhra pradesh,visakhapatanam,2008,rabi       ,dry chillies,1270,1579,36,40,54
andhra pradesh,visakhapatanam,2009,kharif     ,dry chillies,426,2042,34,55,62
andhra pradesh,visakhapatanam,2009,rabi       ,dry chillies,1090,2296,36,40,54
andhra pradesh,visakhapatanam,2010,kharif     ,dry chillies,587,1947,36,40,54
andhra pradesh,visakhapatanam,2010,rabi       ,dry chillies,1003,3443,36,41,50
andhra pradesh,visakhapatanam,2011,kharif     ,dry chillies,445,1692,36,40,54
andhra pradesh,visakhapatanam,2011,rabi       ,dry chillies,770,1339,36,40,54
andhra pradesh,visakhapatanam,2012,kharif     ,dry chillies,505,2088,36,35,45
andhra pradesh,visakhapatanam,2012,rabi       ,dry chillies,1003,2121,36,41,50
andhra pradesh,visakhapatanam,2013,kharif     ,dry chillies,378,1833,37,40,46
andhra pradesh,visakhapatanam,2013,rabi       ,dry chillies,735,1420,34,45,52
andhra pradesh,visakhapatanam,2014,kharif     ,dry chillies,394,2267,37,40,46
andhra pradesh,visakhapatanam,2014,rabi       ,dry chillies,601,1316,36,41,50
andhra pradesh,vizianagaram,1997,kharif     ,dry chillies,300,900,36,35,45
andhra pradesh,vizianagaram,1997,rabi       ,dry chillies,3300,5700,34,55,62
andhra pradesh,vizianagaram,1998,kharif     ,dry chillies,300,900,36,41,50
andhra pradesh,vizianagaram,1998,rabi       ,dry chillies,3100,6500,34,55,62
andhra pradesh,vizianagaram,1999,whole year ,dry chillies,3223,5320,34,55,62
andhra pradesh,vizianagaram,2000,kharif     ,dry chillies,305,842,34,45,52
andhra pradesh,vizianagaram,2000,rabi       ,dry chillies,2409,4970,36,41,50
andhra pradesh,vizianagaram,2001,kharif     ,dry chillies,228,826,36,35,45
andhra pradesh,vizianagaram,2001,rabi       ,dry chillies,2341,3722,34,55,62
andhra pradesh,vizianagaram,2002,kharif     ,dry chillies,300,593,36,41,50
andhra pradesh,vizianagaram,2002,rabi       ,dry chillies,2027,2461,35,50,59
andhra pradesh,vizianagaram,2003,kharif     ,dry chillies,235,1035,37,42,55
andhra pradesh,vizianagaram,2003,rabi       ,dry chillies,2081,2620,36,35,45
andhra pradesh,vizianagaram,2004,kharif     ,dry chillies,254,1051,34,45,52
andhra pradesh,vizianagaram,2004,rabi       ,dry chillies,2157,3973,37,40,46
andhra pradesh,vizianagaram,2005,kharif     ,dry chillies,286,1199,36,35,45
andhra pradesh,vizianagaram,2005,rabi       ,dry chillies,1946,2191,36,40,54
andhra pradesh,vizianagaram,2006,kharif     ,dry chillies,228,1026,36,40,54
andhra pradesh,vizianagaram,2006,rabi       ,dry chillies,1881,3104,25,55,55
andhra pradesh,vizianagaram,2007,rabi       ,dry chillies,2000,2000,25,55,55
andhra pradesh,vizianagaram,2008,kharif     ,dry chillies,296,1322,34,45,52
andhra pradesh,vizianagaram,2008,rabi       ,dry chillies,1507,1735,36,35,45
andhra pradesh,vizianagaram,2009,kharif     ,dry chillies,269,1290,36,35,45
andhra pradesh,vizianagaram,2009,rabi       ,dry chillies,1167,1549,34,55,62
andhra pradesh,vizianagaram,2010,kharif     ,dry chillies,210,697,35,50,59
andhra pradesh,vizianagaram,2010,rabi       ,dry chillies,1373,1157,36,41,50
andhra pradesh,vizianagaram,2011,kharif     ,dry chillies,148,563,36,41,50
andhra pradesh,vizianagaram,2011,rabi       ,dry chillies,1077,1670,35,50,59
andhra pradesh,vizianagaram,2012,kharif     ,dry chillies,171,707,37,42,55
andhra pradesh,vizianagaram,2012,rabi       ,dry chillies,943,1342,36,35,45
andhra pradesh,vizianagaram,2013,kharif     ,dry chillies,192,931,35,50,59
andhra pradesh,vizianagaram,2013,rabi       ,dry chillies,848,986,34,45,52
andhra pradesh,vizianagaram,2014,kharif     ,dry chillies,87,501,35,50,59
andhra pradesh,vizianagaram,2014,rabi       ,dry chillies,841,1606,35,50,59
andhra pradesh,west godavari,1997,rabi       ,dry chillies,5300,9800,37,40,46
andhra pradesh,west godavari,1998,rabi       ,dry chillies,5700,10700,37,40,46
andhra pradesh,west godavari,1999,whole year ,dry chillies,4488,6500,34,45,52
andhra pradesh,west godavari,2000,kharif     ,dry chillies,50,138,36,41,50
andhra pradesh,west godavari,2000,rabi       ,dry chillies,5060,7428,35,50,59
andhra pradesh,west godavari,2001,kharif     ,dry chillies,40,145,37,42,55
andhra pradesh,west godavari,2001,rabi       ,dry chillies,4258,6149,35,50,59
andhra pradesh,west godavari,2002,kharif     ,dry chillies,22,43,37,40,46
andhra pradesh,west godavari,2002,rabi       ,dry chillies,3549,4766,36,41,50
andhra pradesh,west godavari,2003,kharif     ,dry chillies,40,176,37,42,55
andhra pradesh,west godavari,2003,rabi       ,dry chillies,3734,4526,36,40,54
andhra pradesh,west godavari,2004,kharif     ,dry chillies,14,58,34,45,52
andhra pradesh,west godavari,2004,rabi       ,dry chillies,2757,4759,34,55,62
andhra pradesh,west godavari,2005,kharif     ,dry chillies,23,96,36,35,45
andhra pradesh,west godavari,2005,rabi       ,dry chillies,3086,4061,37,40,46
andhra pradesh,west godavari,2006,kharif     ,dry chillies,190,855,34,55,62
andhra pradesh,west godavari,2006,rabi       ,dry chillies,3124,3627,35,50,59
andhra pradesh,west godavari,2007,rabi       ,dry chillies,4000,8000,34,45,52
andhra pradesh,west godavari,2008,kharif     ,dry chillies,40,179,25,55,55
andhra pradesh,west godavari,2008,rabi       ,dry chillies,2311,5385,34,55,62
andhra pradesh,west godavari,2009,rabi       ,dry chillies,1859,3369,37,40,46
andhra pradesh,west godavari,2010,rabi       ,dry chillies,1628,4560,34,55,62
andhra pradesh,west godavari,2011,rabi       ,dry chillies,1819,4138,37,40,46
andhra pradesh,west godavari,2012,rabi       ,dry chillies,1494,3524,35,50,59
andhra pradesh,west godavari,2013,rabi       ,dry chillies,1225,2535,36,41,50
andhra pradesh,west godavari,2014,rabi       ,dry chillies,2489,9294,34,55,62
andhra pradesh,east godavari,2005,whole year ,dry ginger,7,19,36,35,45
